LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
115679,52,95299,81939,444,99,2,3.23,60,0.79,3,1,1,0,1,3,0,0
223879,65,46626,140364,406,61,2,3.55,48,0.62,3,0,2,1,0,3,0,0
65605,42,75794,14788,552,26,1,10.96,24,0.63,1,0,1,0,0,3,1,0
172962,52,125986,138424,745,99,3,14.46,36,0.88,1,0,1,0,1,0,1,1
207546,42,33131,71783,422,78,3,13.99,24,0.84,0,2,2,1,1,4,0,0
135614,46,32886,86815,341,33,1,19.71,60,0.17,0,3,1,1,1,0,1,0
117974,35,110748,196239,379,1,4,21.51,48,0.26,1,2,0,1,1,2,0,0
120797,63,64784,123091,672,58,4,17.2,48,0.33,2,1,2,1,0,3,1,0
165718,35,59929,182885,691,115,2,17.82,12,0.8,0,3,0,0,0,2,0,0
69875,19,126702,50493,589,42,2,17.21,48,0.21,0,0,2,1,1,1,0,0
6779,52,40949,89073,371,0,2,3.69,12,0.66,0,2,2,0,1,2,0,0
59747,33,80939,97406,715,97,3,16.61,48,0.86,2,0,2,1,0,1,0,0
47627,58,19553,179459,364,65,3,2.72,48,0.78,2,2,1,1,1,4,0,0
52213,53,68103,121907,681,51,1,8.24,24,0.79,2,1,0,0,0,4,1,0
77516,50,61012,146528,423,110,2,24.35,48,0.74,0,2,0,0,0,1,1,0
68197,21,83269,16848,747,115,3,7.24,60,0.74,2,2,0,1,1,3,1,0
184617,50,66861,119251,839,80,4,20.1,24,0.69,3,3,2,0,1,3,1,0
135961,31,94001,186700,808,26,4,9.97,60,0.41,1,0,0,1,0,1,1,1
29879,38,90026,85781,728,84,1,19.95,36,0.7,0,3,1,1,0,2,1,0
38897,65,20013,227242,730,65,1,21.93,12,0.67,3,1,2,0,1,1,0,0
136412,37,116949,42529,662,8,3,23.12,24,0.16,3,0,2,1,1,1,1,0
60125,25,43470,188375,490,99,4,13.53,48,0.63,2,0,2,1,1,1,0,0
184502,24,64544,138247,839,9,2,14.52,36,0.31,1,3,2,1,1,1,0,0
151027,20,37722,220616,473,83,3,9.85,24,0.68,3,1,1,1,1,4,0,0
95867,34,126552,174472,812,38,3,24.21,48,0.18,2,3,0,0,0,4,0,0
184195,50,147122,139900,832,63,4,6.21,60,0.61,3,1,2,1,0,3,0,0
249442,65,96299,51752,455,69,4,15.43,36,0.87,3,2,0,1,0,0,1,0
92522,29,76596,161843,374,67,4,19.31,48,0.21,0,0,1,1,0,4,0,1
75626,68,91446,65709,653,0,4,21.77,60,0.28,0,1,1,1,1,0,1,0
162081,39,67640,17812,402,20,1,14.97,12,0.41,1,1,1,1,0,1,0,0
194949,39,135974,172423,518,99,2,13.47,48,0.39,3,0,2,0,1,3,1,0
201133,63,103486,21859,676,107,2,8.22,48,0.73,3,3,0,1,1,3,1,0
140582,47,114729,152289,309,98,1,3.84,12,0.8,0,2,0,0,0,1,0,0
222835,55,144351,153788,814,35,3,16.42,48,0.55,2,2,0,1,0,4,0,1
171842,55,137136,196226,695,53,1,19.07,12,0.45,0,3,1,1,1,2,0,0
46878,62,82032,25481,465,70,4,4.79,24,0.62,3,2,2,1,0,2,1,0
58752,68,120816,49277,748,38,4,18.69,12,0.61,0,2,1,1,0,3,0,0
189219,25,138579,181181,535,49,1,5.48,24,0.17,2,1,1,1,1,0,1,0
217614,44,123224,129392,617,30,2,6.27,60,0.59,3,3,2,0,0,1,0,0
234244,44,69372,182126,376,101,4,6.17,48,0.58,2,3,0,0,0,3,1,0
211532,51,122296,187785,553,23,2,7.64,48,0.16,3,0,1,1,1,4,1,0
224931,38,37962,143441,679,17,2,17.12,24,0.3,2,0,0,0,1,2,1,1
213658,47,46335,240597,453,42,1,4.58,12,0.21,1,1,2,1,1,0,1,0
160974,50,111010,220554,475,76,1,22.62,24,0.79,0,2,0,0,1,3,0,0
249107,45,109740,243284,711,10,1,9.63,36,0.55,2,1,2,1,0,0,0,0
95301,64,47552,212203,842,114,2,6.91,24,0.71,1,1,0,1,0,0,1,0
138767,50,18906,194770,635,4,3,10.52,12,0.48,0,2,0,1,0,0,0,1
82208,22,28117,212209,695,83,3,22.09,48,0.15,0,3,1,1,0,4,1,1
2785,65,144737,114935,497,61,2,6.16,60,0.82,2,3,1,0,0,3,1,0
27100,36,101388,219183,493,65,1,13.85,48,0.56,3,0,0,1,0,2,0,0
135052,21,15954,103009,774,54,3,24.54,36,0.53,2,3,2,0,1,4,0,0
132566,52,80726,106098,477,79,2,9.76,24,0.49,2,1,2,1,1,2,0,0
131945,66,94405,99918,481,94,3,14.82,60,0.23,3,2,2,1,0,1,1,0
208543,34,24764,161647,670,111,2,11.14,36,0.42,3,2,2,1,0,4,0,0
234154,61,99528,40005,374,111,1,7.11,24,0.53,0,3,2,1,0,0,1,0
99962,45,66737,20903,413,108,4,10.26,24,0.8,3,3,2,0,0,1,1,1
36388,47,111570,105113,551,50,3,14.17,48,0.82,3,0,0,0,0,0,1,1
1973,46,21073,52020,773,115,1,5.07,12,0.2,2,1,1,1,0,1,1,1
232022,63,32500,224408,634,77,1,13.39,60,0.41,2,0,1,0,1,3,0,0
183878,23,140592,152242,737,98,3,12.72,48,0.13,0,1,2,1,0,3,0,0
14321,52,89505,80340,634,19,3,20.02,36,0.5,3,2,2,0,0,3,1,0
109451,58,84901,120786,761,8,4,20.53,36,0.61,2,0,2,1,0,1,0,0
130271,54,33660,227356,782,64,3,2.64,12,0.55,0,1,0,1,1,3,1,0
43524,41,112529,145723,610,46,4,14.42,36,0.51,2,0,1,1,0,3,0,0
193777,46,54693,169555,513,6,2,4.31,12,0.19,3,3,2,0,0,0,0,0
167649,66,81801,6871,646,60,3,16.32,12,0.68,0,3,2,0,1,3,1,0
10143,63,141579,218850,360,55,4,7.12,60,0.31,0,3,1,1,0,4,1,0
131302,48,93300,211605,456,11,4,10.35,24,0.32,2,2,0,0,0,4,0,0
139515,52,108825,245290,653,76,1,2.85,60,0.85,1,1,1,1,1,4,0,0
201380,50,80680,175937,732,11,3,14.5,12,0.38,0,3,0,1,0,4,0,1
103189,69,53557,239096,789,116,2,16.37,60,0.15,0,0,0,1,0,2,0,0
151307,38,149975,156294,611,88,3,13.9,12,0.56,3,1,2,1,1,1,0,0
20281,49,96778,68210,536,37,3,17.97,36,0.4,2,2,0,1,1,0,1,0
230664,40,99026,123150,497,63,2,15.17,12,0.87,1,1,0,1,1,3,1,0
193539,50,33014,118574,344,2,1,19.84,12,0.84,2,0,2,1,0,1,0,0
29599,20,125194,154168,536,17,3,10.27,12,0.22,1,2,2,0,0,1,1,0
60606,35,73542,216167,405,68,3,16.54,36,0.38,3,0,0,1,0,4,0,0
186781,42,96539,243212,837,99,2,2.25,12,0.83,2,0,1,1,1,4,1,0
81767,59,78631,16521,826,110,1,24.81,36,0.73,2,0,0,0,0,2,1,0
62550,48,95084,204381,723,6,3,23.45,12,0.32,1,2,2,0,1,4,1,0
209095,20,70614,112869,506,60,1,8.09,36,0.78,1,1,0,1,1,2,1,1
196306,57,70279,13832,379,41,2,7.92,24,0.23,2,2,2,1,0,3,0,0
168250,63,38176,52978,370,2,3,15.49,60,0.84,0,2,2,1,0,1,0,0
112309,41,70467,49877,690,91,2,13.8,24,0.69,0,2,2,0,0,2,0,0
206311,67,86990,98898,521,12,4,2.4,36,0.32,1,3,0,0,0,1,0,0
22860,49,97194,6756,479,24,2,10.2,48,0.22,0,1,0,1,0,2,1,0
50881,64,34681,90593,678,96,3,2.91,36,0.21,0,2,1,0,0,3,0,0
219934,39,94038,166144,715,4,1,4.73,36,0.36,0,0,2,0,1,0,0,0
136831,40,96803,113636,739,27,2,10.26,24,0.31,0,3,1,0,1,0,1,0
70438,19,66280,130725,495,117,1,18.09,24,0.66,3,3,2,0,0,4,0,0
58163,44,117886,24397,679,27,3,4.64,24,0.64,0,2,1,0,1,1,0,0
16739,59,62619,199692,414,23,1,16.92,12,0.61,0,2,1,1,0,3,1,0
147110,19,37915,154326,325,53,3,2.49,48,0.74,1,2,2,1,1,4,1,0
127579,43,64266,219314,320,81,1,14.87,60,0.33,1,1,0,1,1,1,1,0
203095,34,146364,243719,555,30,1,2.37,24,0.63,1,1,2,0,0,1,0,0
63753,57,39476,74426,718,82,3,18.14,12,0.62,1,1,1,1,1,0,1,0
231633,50,86461,128874,602,39,3,20.58,12,0.75,2,2,0,1,1,2,1,0
238040,26,48143,24854,435,95,2,21.35,60,0.33,0,0,2,1,0,4,0,0
3031,60,143376,210111,307,69,4,21.88,24,0.72,1,0,1,0,1,3,1,0
70982,65,109863,23012,802,99,2,13.2,48,0.42,0,1,2,1,0,0,0,0
63790,56,60506,226352,505,58,3,18.01,60,0.38,0,2,0,0,0,2,1,1
221528,46,130449,100266,341,52,1,18.26,24,0.85,3,2,1,0,0,0,1,0
11017,59,139807,122762,794,82,1,10.11,12,0.36,2,2,1,0,1,1,0,0
20477,43,48279,118998,571,22,3,15.03,24,0.29,0,2,2,0,0,3,0,0
82142,52,89486,20728,848,12,4,12.85,12,0.59,1,3,1,1,1,4,0,0
215875,67,123299,233487,624,115,2,6.1,24,0.18,3,1,2,1,0,4,0,0
233725,42,106797,242028,427,61,2,3.81,12,0.46,2,2,2,0,0,3,0,0
60427,41,134204,189185,675,23,4,8.55,36,0.7,0,1,0,1,1,3,0,0
55354,30,119467,142355,630,58,1,10.92,12,0.4,2,2,1,0,1,0,0,0
57094,24,131393,140113,320,66,1,11.08,36,0.34,2,0,2,0,1,2,0,0
153903,53,77583,179212,420,9,2,20.42,60,0.49,2,1,2,1,0,4,1,0
5698,62,124174,80143,494,110,2,17.19,36,0.36,0,0,0,0,1,3,1,0
128923,37,52295,104156,514,56,3,5.72,36,0.49,1,3,0,0,1,2,0,0
53661,18,79231,157380,776,24,2,13.71,60,0.89,1,0,1,1,0,4,0,0
73561,25,78243,222966,616,18,1,18.66,60,0.74,1,0,0,0,1,3,1,0
241330,63,88324,15440,501,27,4,18.59,24,0.26,3,3,2,1,1,3,1,0
129056,33,79201,217455,459,82,4,23.06,12,0.17,3,1,2,1,0,0,1,0
230457,31,146965,32296,687,60,4,3.34,24,0.51,2,0,1,0,1,2,1,0
78440,29,60231,108847,364,66,2,8.76,36,0.84,2,1,2,0,0,2,1,0
86395,68,92660,202389,824,119,2,13.71,48,0.51,0,2,2,1,1,4,0,0
94131,40,85694,50722,827,88,3,6.01,60,0.53,0,3,2,1,0,0,1,0
102258,32,72104,55257,771,3,4,2.25,12,0.23,2,3,0,1,1,3,0,0
45170,45,113966,241109,769,101,3,8.93,12,0.43,2,0,0,1,1,1,0,0
88661,51,65738,40224,530,40,1,18.54,48,0.16,1,3,0,0,1,1,0,0
45845,19,90296,14357,541,51,2,15.69,48,0.15,2,0,2,0,0,4,1,0
1626,49,99272,133880,425,34,3,7.07,60,0.59,3,1,0,0,0,4,0,0
162758,40,85946,20737,350,67,4,19.67,24,0.23,1,0,1,1,1,3,0,0
30361,39,120980,93703,415,103,3,20.87,60,0.12,0,0,0,1,0,2,1,0
179319,68,145503,183534,316,18,3,18.11,36,0.44,0,2,2,0,1,2,0,1
7046,42,63648,220167,684,60,2,2.73,60,0.72,0,0,2,1,0,0,0,0
77221,39,49381,138288,348,102,4,7.78,24,0.44,1,2,2,1,1,1,1,0
110503,39,57128,18767,328,106,4,2.07,12,0.23,3,0,0,1,0,3,1,0
26991,66,139669,215085,563,103,2,14.31,36,0.26,3,2,0,1,1,4,0,0
107269,69,17779,115520,775,43,1,10.37,12,0.61,3,2,2,1,0,3,0,0
207769,59,110815,46704,700,112,1,17.96,24,0.51,1,2,1,1,0,2,1,0
65730,23,92689,237221,671,87,4,8.1,24,0.6,1,3,1,1,0,1,0,0
197490,32,18881,58835,658,18,1,8.18,48,0.65,0,1,0,1,0,3,0,0
31276,60,100452,170578,656,58,2,6.88,36,0.47,3,2,2,1,1,0,1,0
120212,54,55135,87353,614,59,3,21.9,48,0.49,1,3,2,1,0,1,1,0
147071,50,89376,191758,774,24,3,8.3,24,0.79,3,2,2,1,0,0,0,0
131412,25,101427,108922,676,58,3,21.2,12,0.39,0,2,2,1,0,1,1,1
250328,61,60507,220267,413,11,1,18.3,48,0.88,3,3,1,1,1,4,1,0
249764,61,108552,141001,341,41,3,18.05,36,0.42,2,2,2,1,0,4,0,0
100341,22,78113,152672,648,11,2,10.59,60,0.55,0,1,2,0,0,3,1,1
123037,56,106316,73398,524,112,4,17.3,24,0.62,2,0,2,0,0,1,1,0
120865,21,78230,232830,706,71,2,9.06,36,0.56,2,0,0,0,0,4,0,0
236511,23,15814,73988,628,93,4,3.24,48,0.65,2,0,2,0,0,3,0,0
225989,62,90557,19857,779,37,4,3.91,24,0.87,1,2,1,0,0,1,1,0
139728,49,26696,90047,781,23,2,20.74,36,0.22,3,1,2,0,0,0,1,0
66162,69,36168,13701,398,95,4,11.41,48,0.2,0,2,0,0,1,4,0,0
152770,47,140757,231436,466,22,3,13.37,48,0.47,1,3,0,0,0,0,1,0
170362,64,142060,198720,793,69,1,12.87,60,0.16,1,3,0,0,0,2,1,0
179316,52,110661,30709,741,73,1,13.57,12,0.84,0,2,2,0,0,4,1,0
242392,57,23490,116825,421,17,2,3.95,48,0.46,1,2,1,0,0,0,1,0
240223,69,130068,248637,557,59,1,6.21,24,0.43,0,3,0,0,0,4,0,0
198473,33,63936,128106,405,63,1,13.23,36,0.33,3,2,1,1,0,2,0,0
202002,30,125285,172313,635,85,1,22.31,24,0.17,2,2,2,1,0,2,0,0
243069,67,122002,33590,752,116,2,11.17,48,0.8,3,0,1,1,0,3,0,0
210232,59,86457,150806,809,70,3,8.98,36,0.34,1,2,0,1,0,2,0,0
160663,47,137810,225508,325,8,1,13.11,36,0.13,1,2,0,0,1,3,1,0
137127,36,25188,160349,452,1,4,19.17,12,0.18,1,1,0,0,1,2,1,1
191139,34,24114,116312,582,88,4,3.73,48,0.7,2,2,1,1,1,4,1,0
11859,36,128417,45269,432,81,3,9.11,24,0.83,2,1,1,0,0,2,1,0
203111,45,16293,96872,420,90,1,7.78,24,0.54,0,1,0,1,0,0,0,1
50330,43,131626,54614,301,91,4,2.72,12,0.39,3,2,1,1,1,3,1,0
13767,54,96439,105579,711,42,3,5.7,36,0.47,1,0,1,0,1,0,1,0
189869,43,121216,188407,348,51,2,15.92,60,0.39,1,0,1,1,0,2,1,0
228971,40,97941,117413,675,23,2,4.58,12,0.45,3,0,1,0,0,2,1,0
120563,26,72181,10592,563,19,3,22.72,24,0.51,0,2,0,0,1,1,1,0
106240,29,103036,209538,337,117,3,19.77,48,0.46,2,2,1,1,0,2,0,0
190889,18,108968,49135,673,56,1,21.54,48,0.5,0,3,1,0,0,2,0,0
178071,18,50554,97542,806,19,3,11.42,48,0.61,2,3,1,1,1,3,0,1
13151,64,138307,94549,532,83,3,15.4,12,0.29,2,0,1,1,0,0,1,0
20707,51,103065,207731,672,51,2,4.24,48,0.25,2,2,0,0,0,0,0,0
99323,49,138243,232585,409,16,2,3.51,24,0.58,2,0,0,0,1,2,0,0
164663,65,82639,118648,574,32,1,17.9,36,0.16,1,1,1,1,1,2,1,0
186054,42,133685,104776,590,36,3,12.67,60,0.84,0,0,1,0,0,3,0,0
112857,57,34621,156326,695,33,1,23.46,60,0.29,1,3,1,0,0,3,1,0
184151,62,71539,10118,514,119,1,11.59,24,0.44,2,3,1,0,0,2,1,0
44789,18,43449,185965,794,50,2,20.46,24,0.58,3,0,2,0,0,4,1,1
108587,33,109000,106103,707,102,4,15.06,12,0.42,1,2,2,0,0,0,1,0
135187,56,70711,187625,694,98,3,3.87,12,0.55,3,3,1,1,0,1,0,0
35341,22,142369,190352,576,62,4,6.52,36,0.9,0,0,2,1,1,2,1,0
227008,39,25937,112770,645,32,1,16.85,48,0.67,1,3,2,0,1,2,0,0
116700,46,20551,210598,766,9,1,8.69,48,0.53,1,3,2,1,0,3,0,0
147054,20,98066,246464,778,68,2,3.69,12,0.67,3,0,1,1,0,1,1,0
184605,29,144311,188525,479,24,1,12.17,24,0.39,1,1,1,0,1,3,0,0
64069,43,37148,114770,310,24,1,6.87,24,0.6,0,2,1,0,1,0,0,0
160969,33,113732,170565,517,58,2,5.41,60,0.65,1,1,1,1,1,3,1,0
221345,68,117750,49635,546,95,3,17.7,24,0.87,0,1,2,1,1,2,1,0
67105,54,69821,86782,636,100,1,8.29,24,0.15,3,0,0,1,1,0,1,0
139614,39,39662,186856,733,79,2,21.85,48,0.83,1,1,1,0,1,2,0,0
84112,46,148500,20127,465,17,3,17.85,24,0.51,2,2,2,1,1,4,1,0
624,31,51548,243295,549,13,2,15.76,36,0.22,3,1,0,1,0,1,0,0
136112,45,90560,135269,405,31,3,2.08,60,0.85,3,3,0,1,0,1,1,0
36788,22,53070,240525,646,29,4,19.45,60,0.67,2,2,1,1,1,3,1,1
57246,64,42052,206164,450,111,2,13.11,60,0.69,1,2,2,0,0,0,1,0
196581,66,99175,221951,505,114,2,19.28,60,0.21,1,3,1,1,0,4,1,0
218173,47,55265,128759,518,44,2,9.07,48,0.81,1,3,0,0,1,1,1,0
93047,63,139835,71477,427,0,4,6.13,24,0.69,2,3,2,1,1,0,0,0
253531,69,75574,142924,546,48,2,18.98,48,0.25,0,2,1,1,1,0,0,0
36441,22,121345,180591,407,99,4,3.4,48,0.18,1,3,2,0,1,3,0,0
90656,29,91516,159970,765,46,2,13.42,24,0.2,1,2,2,1,0,0,1,0
99099,33,109642,90810,688,94,1,9.34,48,0.4,2,3,0,0,0,0,1,0
84479,43,15445,5175,397,78,3,10.75,48,0.25,2,2,0,0,1,2,0,0
198206,43,127212,243049,472,7,1,5.55,36,0.13,3,3,0,1,1,0,1,0
124029,65,67849,175936,733,81,1,23.72,36,0.59,1,0,1,1,1,4,0,0
163269,38,82165,46860,634,14,3,15.52,36,0.28,1,1,2,1,1,0,0,0
13508,56,119186,161509,594,58,4,22.22,48,0.37,0,2,0,1,0,3,1,1
236203,53,102634,114489,550,66,4,24.43,12,0.64,2,2,1,1,0,2,0,0
57235,50,112223,38924,441,117,1,15.81,48,0.51,3,2,0,0,1,1,0,0
200183,47,40879,45804,644,30,1,20.68,60,0.78,1,3,0,0,1,3,1,0
79648,54,125249,173565,599,69,2,24.19,36,0.43,1,3,0,1,1,3,0,0
216255,40,137087,13782,558,61,3,24.08,12,0.58,2,1,2,0,1,4,0,0
82224,27,138010,142201,780,3,2,11.44,36,0.37,0,0,1,0,1,1,1,0
90933,22,128615,26066,483,61,4,13.4,48,0.73,1,1,2,1,0,1,1,0
110716,53,24074,238069,622,57,4,5.34,24,0.6,3,3,1,0,0,3,1,0
192030,51,39980,192286,381,94,3,18.91,36,0.17,0,3,0,0,1,2,1,0
102831,69,73245,185360,781,41,1,13.0,48,0.88,1,3,2,1,0,0,1,0
12389,48,35548,153279,835,52,4,7.39,24,0.38,3,1,1,1,0,0,1,0
226610,27,75667,149336,371,30,1,8.49,60,0.19,3,0,1,1,0,3,1,0
57794,36,22808,51900,380,40,2,23.7,12,0.47,2,1,1,1,1,4,0,0
246200,49,135589,128230,773,108,3,22.94,48,0.39,3,0,0,0,1,4,1,0
29306,18,143478,112408,424,53,3,24.69,12,0.77,2,3,1,0,1,4,1,1
114,22,146194,43790,584,6,4,14.21,12,0.84,1,2,0,1,1,4,1,0
87527,62,38824,206325,707,68,2,4.29,60,0.79,0,3,1,1,0,4,0,0
104958,21,113705,190061,761,85,3,3.67,12,0.43,0,3,1,0,1,0,1,1
50112,33,42895,159752,406,6,4,13.6,36,0.12,0,0,2,1,0,2,0,0
41403,41,56866,206388,411,64,4,14.3,36,0.11,1,1,1,0,0,4,0,0
161916,33,98652,110922,486,95,2,16.13,24,0.42,3,2,0,0,1,0,1,0
112896,19,30510,26120,776,59,4,2.98,36,0.42,1,2,1,0,0,4,1,0
118545,66,81362,217033,506,115,4,7.15,36,0.77,2,3,2,0,0,4,0,0
226979,45,55515,133379,325,37,1,5.8,36,0.67,0,3,1,0,0,3,1,0
15943,49,149281,16351,342,8,3,22.79,24,0.24,0,0,2,0,0,1,0,0
47865,44,135454,199750,384,28,4,20.19,12,0.88,2,3,2,0,0,4,0,0
201900,37,145897,90321,638,51,1,13.84,36,0.24,1,2,2,0,1,3,0,0
95395,41,107066,35483,507,62,4,3.13,12,0.2,3,2,0,0,1,3,0,0
169696,29,70149,64556,493,43,2,5.09,24,0.24,3,0,2,1,1,3,0,1
124753,67,136234,18825,807,31,1,2.02,12,0.24,1,1,2,1,0,0,1,0
218984,52,56812,156829,325,40,2,11.02,24,0.63,0,1,1,1,0,4,1,0
91677,50,62858,58552,541,55,2,10.55,36,0.21,0,0,2,1,1,3,1,0
123934,50,94591,233127,783,101,2,13.86,60,0.19,1,0,1,1,0,0,0,0
76919,68,66045,20293,521,79,3,17.31,24,0.56,1,3,1,1,0,1,0,0
159239,60,140677,65836,679,119,1,2.37,60,0.48,2,3,1,1,1,0,0,0
50753,54,90142,242756,439,7,1,17.08,12,0.71,1,3,1,0,1,3,0,0
141319,29,122442,57684,792,96,2,2.18,36,0.89,2,0,1,0,0,2,1,0
111623,20,20896,63256,802,53,4,18.0,60,0.48,1,3,2,1,1,1,0,1
188885,18,82127,48923,686,51,4,13.64,24,0.6,1,0,1,1,1,0,1,0
75145,50,107508,147069,720,44,4,10.39,60,0.3,3,3,0,1,0,4,1,0
158948,57,45872,74029,423,90,2,21.05,60,0.19,3,3,1,0,1,0,1,0
48329,27,63423,43951,686,48,1,11.83,24,0.29,3,3,2,0,1,4,0,0
34823,60,76061,241499,843,52,2,15.44,48,0.28,2,3,2,1,0,0,1,0
133217,61,102742,211095,409,98,3,7.37,48,0.44,0,3,2,1,0,1,0,0
40093,46,113832,68969,802,20,3,24.23,24,0.54,1,2,2,0,1,2,0,0
199354,30,137123,169046,758,49,1,18.72,60,0.37,0,2,1,1,1,1,1,0
87424,29,69581,157894,571,72,1,6.25,36,0.13,0,2,0,0,0,0,1,0
120814,48,87135,144283,471,27,2,9.95,48,0.86,2,1,0,1,0,4,0,0
172454,63,91815,25013,608,87,4,21.82,12,0.45,2,3,1,0,0,4,1,0
36113,19,78365,181841,409,21,1,14.8,48,0.69,0,1,1,1,0,4,1,0
87729,68,140095,88870,617,98,2,22.91,36,0.37,3,2,1,0,0,1,0,0
102183,67,59176,88395,558,107,4,18.31,24,0.37,2,2,2,0,1,3,1,0
160085,52,33958,247790,833,44,1,22.6,12,0.64,0,2,0,0,0,2,0,1
155715,40,111741,57127,762,39,2,18.36,36,0.16,3,1,0,1,1,3,0,0
14746,34,78292,115782,445,76,4,3.05,24,0.27,0,2,0,0,0,2,1,0
253747,43,49812,130024,710,80,2,5.16,36,0.52,1,2,0,1,1,3,1,0
172598,25,26990,137843,387,57,2,15.82,12,0.58,2,3,1,0,1,0,0,1
236208,46,111032,120563,732,77,2,14.93,48,0.41,3,0,0,1,0,3,0,0
6344,43,41110,60600,709,54,4,24.85,12,0.76,3,0,2,1,0,2,1,0
91597,27,115554,244213,503,118,1,13.69,12,0.39,0,2,0,0,1,1,0,0
15260,43,57436,135567,363,24,4,4.14,60,0.19,0,1,2,0,1,0,0,0
203388,51,94991,18174,777,112,3,18.17,12,0.41,2,0,0,0,0,2,0,0
194970,68,101839,117792,820,17,3,24.96,60,0.42,0,0,2,1,0,2,0,0
75137,58,132514,177094,449,28,4,16.72,60,0.62,0,2,0,1,1,1,1,0
6573,24,36821,210620,326,89,2,16.17,12,0.18,0,1,0,1,0,4,1,1
107850,21,55574,86122,613,33,3,11.1,60,0.43,3,3,0,1,1,4,1,0
156710,67,39954,128364,691,103,1,4.08,48,0.62,0,0,2,1,0,4,1,0
96677,62,80052,81994,659,23,1,23.91,48,0.34,3,1,1,0,1,2,1,0
212546,28,123607,78506,635,106,2,19.96,60,0.65,1,1,0,0,0,0,1,0
78608,46,43806,213229,763,16,1,17.54,60,0.59,0,0,1,0,0,4,0,0
10752,53,119131,225852,624,9,2,5.85,36,0.31,1,2,0,0,1,0,0,0
208307,42,107095,78860,466,50,4,14.26,48,0.17,3,2,2,1,1,4,0,0
117535,38,25493,28060,395,82,1,23.91,24,0.18,1,0,0,0,0,1,1,0
165296,53,148934,158631,519,21,2,14.94,12,0.4,3,2,2,0,0,0,1,0
239054,27,83715,113194,552,72,3,18.16,24,0.7,1,3,2,1,1,1,0,0
39586,54,58091,85232,535,99,2,20.75,48,0.31,2,0,1,0,0,4,0,0
177121,26,82611,47555,574,90,2,22.18,36,0.25,0,2,2,1,0,0,1,1
64162,41,57156,109996,650,106,2,6.56,36,0.82,2,3,0,1,0,0,0,0
23361,52,84353,169207,785,71,3,2.41,24,0.44,1,1,2,1,1,0,1,0
200478,66,53116,203634,594,68,1,15.46,60,0.68,0,0,2,0,0,0,0,0
177694,52,132976,200185,330,88,3,9.33,36,0.18,1,1,2,0,1,3,0,1
134486,65,78921,98335,680,111,4,14.58,48,0.57,0,2,0,0,1,3,0,0
1535,53,75317,104886,657,80,1,9.72,60,0.57,2,2,1,1,1,3,0,0
174469,35,125863,245494,608,46,4,12.56,48,0.39,0,2,2,1,1,1,0,0
246044,66,104133,182916,817,50,3,10.32,12,0.3,1,0,1,1,0,1,1,0
157372,56,68640,206330,534,70,4,21.46,24,0.77,2,2,1,1,0,3,0,0
82955,49,56133,187252,638,31,3,21.55,60,0.73,3,1,1,0,0,0,0,0
16587,41,35595,94372,656,97,2,12.54,24,0.15,2,3,0,0,0,1,0,0
92747,40,75957,74325,379,48,2,7.92,48,0.86,3,0,2,0,1,2,0,0
213651,49,16677,87236,661,96,3,24.43,24,0.64,0,1,1,1,0,1,0,1
230161,54,130717,16878,382,8,3,14.42,12,0.23,0,3,0,1,1,4,0,0
69058,29,57457,214600,528,90,1,10.32,36,0.79,0,0,0,1,1,2,1,0
43913,66,104832,167876,501,83,1,3.98,36,0.74,2,0,1,1,1,1,0,0
95261,30,113009,242225,557,41,1,5.55,36,0.44,2,1,0,0,1,1,1,0
137208,40,66871,85589,476,24,2,15.97,12,0.2,1,1,2,1,0,2,0,0
86529,42,82659,173411,352,58,1,23.51,24,0.66,2,3,2,1,1,4,0,1
107048,52,53959,88207,537,87,3,7.98,60,0.42,2,0,2,1,0,2,1,0
99670,58,122456,248790,601,63,4,19.65,36,0.59,2,3,0,1,0,2,0,0
32232,47,115420,66049,727,55,3,21.22,12,0.32,0,1,1,0,0,0,1,0
63039,34,139151,227923,669,23,4,18.17,48,0.82,2,2,2,0,0,3,1,0
166916,66,32738,14200,688,0,3,16.86,60,0.83,0,0,2,1,1,0,0,0
228868,37,114988,132196,440,13,1,23.41,60,0.3,1,3,1,0,1,0,0,1
191123,65,50932,73127,752,48,1,21.79,12,0.57,3,1,2,0,1,0,0,0
178661,42,99273,70937,748,25,1,15.43,12,0.48,2,0,2,1,0,4,1,0
132282,39,145601,249454,623,2,4,10.7,24,0.32,0,3,2,0,0,2,0,0
233493,30,62395,138641,592,16,1,13.52,12,0.68,3,3,2,1,1,2,0,0
196830,36,121927,47143,337,28,3,21.31,12,0.26,2,2,2,0,1,0,0,0
55040,66,54013,52620,496,36,3,10.53,12,0.71,3,2,0,1,0,3,0,0
45617,53,46050,7304,676,94,2,23.73,48,0.39,0,3,0,1,1,0,0,0
72523,29,36131,187481,313,14,3,2.36,12,0.37,0,3,0,0,1,2,1,1
173119,58,58922,195636,737,67,2,3.7,24,0.84,3,2,2,1,0,0,0,0
169517,36,39962,116209,319,87,1,16.5,36,0.51,2,0,2,1,0,1,1,0
81795,29,103750,68870,578,89,4,4.43,12,0.53,2,2,2,0,1,0,1,0
217866,26,39647,204999,486,17,4,19.99,48,0.82,2,0,2,1,1,1,0,0
